numero_inscricao,query
210059085146,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao, 
        nu_nota_comp1, 
        nu_nota_comp2, 
        nu_nota_comp3, 
        nu_nota_comp4, 
        nu_nota_comp5, 
        nu_nota_redacao, 
        no_municipio_esc, 
        sg_uf_esc, 
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059085146
),
estadual_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_estado,
        AVG(nu_nota_comp1) AS media_comp1_estado,
        AVG(nu_nota_comp2) AS media_comp2_estado,
        AVG(nu_nota_comp3) AS media_comp3_estado,
        AVG(nu_nota_comp4) AS media_comp4_estado,
        AVG(nu_nota_comp5) AS media_comp5_estado
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
municipal_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
renda_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)
SELECT 
    a.nu_inscricao,
    a.nu_nota_redacao,
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    e.media_redacao_estado,
    e.media_comp1_estado,
    e.media_comp2_estado,
    e.media_comp3_estado,
    e.media_comp4_estado,
    e.media_comp5_estado,
    m.media_redacao_municipio,
    m.media_comp1_municipio,
    m.media_comp2_municipio,
    m.media_comp3_municipio,
    m.media_comp4_municipio,
    m.media_comp5_municipio,
    r.media_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    aluno_dados a,
    estadual_comparacao e,
    municipal_comparacao m,
    renda_comparacao r;
"
210060801610,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060801610;

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801610)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801610);

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060801610);
"
210059527746,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059527746;

-- Comparação com alunos do mesmo Estado e Município
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527746)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527746);

-- Análise de desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059527746);
"
210060214097,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060214097;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060214097)
),

estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060214097)
),

estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060214097)
)

SELECT 
    'Estado' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_estado

UNION ALL

SELECT 
    'Município' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_municipio

UNION ALL

SELECT 
    'Renda' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_renda;
"
210058061549,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058061549;

-- Estatísticas comparativas com alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058061549)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058061549);

-- Análise de desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058061549);
"
210059980958,"
WITH desempenho_aluno AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059980958
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)

SELECT 
    da.nu_inscricao,
    da.nu_nota_comp1,
    da.nu_nota_comp2,
    da.nu_nota_comp3,
    da.nu_nota_comp4,
    da.nu_nota_comp5,
    da.nu_nota_redacao,
    de.media_comp1 AS media_estado_comp1,
    de.media_comp2 AS media_estado_comp2,
    de.media_comp3 AS media_estado_comp3,
    de.media_comp4 AS media_estado_comp4,
    de.media_comp5 AS media_estado_comp5,
    de.media_redacao AS media_estado_redacao,
    dm.media_comp1 AS media_municipio_comp1,
    dm.media_comp2 AS media_municipio_comp2,
    dm.media_comp3 AS media_municipio_comp3,
    dm.media_comp4 AS media_municipio_comp4,
    dm.media_comp5 AS media_municipio_comp5,
    dm.media_redacao AS media_municipio_redacao,
    dr.media_comp1 AS media_renda_comp1,
    dr.media_comp2 AS media_renda_comp2,
    dr.media_comp3 AS media_renda_comp3,
    dr.media_comp4 AS media_renda_comp4,
    dr.media_comp5 AS media_renda_comp5,
    dr.media_redacao AS media_renda_redacao
FROM 
    desempenho_aluno da,
    desempenho_estado de,
    desempenho_municipio dm,
    desempenho_renda dr;
"
210058387343,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387343)) AS media_estado,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387343)) AS media_municipio,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058387343)) AS media_renda
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058387343;
"
210059085147,"
WITH desempenho_aluno AS (
    SELECT 
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059085147
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_estado,
        AVG(nu_nota_comp1) AS media_comp1_estado,
        AVG(nu_nota_comp2) AS media_comp2_estado,
        AVG(nu_nota_comp3) AS media_comp3_estado,
        AVG(nu_nota_comp4) AS media_comp4_estado,
        AVG(nu_nota_comp5) AS media_comp5_estado
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)
SELECT 
    d.nota_redacao,
    d.nota_comp1,
    d.nota_comp2,
    d.nota_comp3,
    d.nota_comp4,
    d.nota_comp5,
    e.media_redacao_estado,
    e.media_comp1_estado,
    e.media_comp2_estado,
    e.media_comp3_estado,
    e.media_comp4_estado,
    e.media_comp5_estado,
    m.media_redacao_municipio,
    m.media_comp1_municipio,
    m.media_comp2_municipio,
    m.media_comp3_municipio,
    m.media_comp4_municipio,
    m.media_comp5_municipio,
    r.media_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    desempenho_aluno d,
    desempenho_estado e,
    desempenho_municipio m,
    desempenho_renda r;
"
210060801611,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060801611;

-- Estatísticas comparando o desempenho com alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801611)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801611);

-- Análise do desempenho com outros alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060801611);
"
210059527747,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059527747;

-- Comparação com alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5,
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527747)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527747);

-- Análise de desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5,
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059527747);
"
210061103957,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061103957;

WITH performance_stats AS (
    SELECT 
        AVG(nu_nota_redacao) AS avg_nota_redacao,
        AVG(nu_nota_comp1) AS avg_comp1,
        AVG(nu_nota_comp2) AS avg_comp2,
        AVG(nu_nota_comp3) AS avg_comp3,
        AVG(nu_nota_comp4) AS avg_comp4,
        AVG(nu_nota_comp5) AS avg_comp5,
        COUNT(*) AS total_alunos
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103957)
        AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103957)
)

SELECT 
    p.*, 
    s.*
FROM 
    (SELECT 
        nu_nota_redacao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103957)
        AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103957)) AS p,
    performance_stats AS s;

WITH renda_stats AS (
    SELECT 
        AVG(nu_nota_redacao) AS avg_nota_redacao_renda,
        AVG(nu_nota_comp1) AS avg_comp1_renda,
        AVG(nu_nota_comp2) AS avg_comp2_renda,
        AVG(nu_nota_comp3) AS avg_comp3_renda,
        AVG(nu_nota_comp4) AS avg_comp4_renda,
        AVG(nu_nota_comp5) AS avg_comp5_renda,
        COUNT(*) AS total_alunos_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061103957)
)

SELECT 
    r.*
FROM 
    renda_stats AS r;
"
210058061550,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058061550;

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058061550)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058061550);

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058061550);
"
210059855133,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059855133;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855133)
),

estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855133)
),

estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059855133)
)

SELECT 
    e.media_redacao AS media_redacao_estado,
    e.media_comp1 AS media_comp1_estado,
    e.media_comp2 AS media_comp2_estado,
    e.media_comp3 AS media_comp3_estado,
    e.media_comp4 AS media_comp4_estado,
    e.media_comp5 AS media_comp5_estado,
    m.media_redacao AS media_redacao_municipio,
    m.media_comp1 AS media_comp1_municipio,
    m.media_comp2 AS media_comp2_municipio,
    m.media_comp3 AS media_comp3_municipio,
    m.media_comp4 AS media_comp4_municipio,
    m.media_comp5 AS media_comp5_municipio,
    r.media_redacao AS media_redacao_renda,
    r.media_comp1 AS media_comp1_renda,
    r.media_comp2 AS media_comp2_renda,
    r.media_comp3 AS media_comp3_renda,
    r.media_comp4 AS media_comp4_renda,
    r.media_comp5 AS media_comp5_renda
FROM 
    estatisticas_estado e,
    estatisticas_municipio m,
    estatisticas_renda r;
"
